Title,Author,Poem,PoemAnalysis,PoemGoogleCounts
如梦令,李清照,"常记溪亭日暮，沈醉不知归路。
兴尽晚回舟，误入藕花深处。
争渡，争渡，惊起一滩鸥鹭。","这是一首忆昔词。虽寥寥数语，却描写出词人的一次荡舟野游经历。这首记游之作，篇幅不长，看似随意，实则惜墨如金，句句有深意。
开头的“常记”二字，说明这篇作品并非当时所作，而是有追忆的性质。女词人确有豪兴雅致，有不让须眉的壮游之举。日暮时分，荷花绽放，词人在其间荡舟畅饮，竟醉倒在名泉之畔，忘记还要返回，迷失了归路。从字里行间，我们可以感受到词人在追忆此事之时，心情是激赏的，是欢愉的，甚至还有一份狂放与豪迈。一位大家闺秀在传统社会中，竟然有这样“破天荒”的野游、荡舟、畅饮、沉醉的经历，有这样的心胸，真是难能可贵。难怪有学者这样评价李清照的不羁和倜傥——“有丈夫气，乃闺阁中之苏（轼）、辛（弃疾）”。
“误入”一句给人以一波未平一波又起的跌宕感。词人因醉酒而不知归路，接下来是误入荷花深处，想必这是可以理解的。显然，词里边的少女主人公是太忘情了。忘情归忘情，但还是要回去的，词人于是急于从迷途中找寻出路，好像还有几分焦灼之情。
结尾处的归结之语勾勒渲染出浓浓的诗情画意，自己的错误和焦急，竟然惊吓到了停栖在洲渚上的水鸟。这是一幅动人的画面，其中蕴涵有不尽的诗味，真可谓诗中有画，画中有诗，在静谧中取动感，沉醉中有释怀。
整首作品，只是选取几个片段，就已经捕捉到最有说服力的物和景，自然而然表达出词人怡然澄净的心境，极富自然之美。",234000
凤凰台上忆吹箫,李清照,"香冷金猊，被翻红浪，起来慵自梳头。任宝奁尘满，日上帘钩。生怕离怀别苦，多少事、欲说还休。新来瘦，非干病酒，不是悲秋。
休休！者回去也，千万遍阳关，也则难留。念武陵人远，烟锁秦楼。唯有楼前流水，应念我、终日凝眸。凝眸处，从今又添，一段新愁。","本词抒写了词人对丈夫的依依惜别和深深的思念之情。李清照与丈夫赵明诚感情非常好，但因为各种原因，夫妻双方要忍受离别和相思之苦。
全词分上下两阕。上阕主要写离愁之苦，“日上帘钩”前五句，词人从行动、举止、精神状态等方面刻画了自己的慵懒之情：香炉已经冷了，而不去换新香点燃，被子胡乱地铺着，迟迟不肯起床，日上帘钩时才起来，连头也不想梳理了，任凭尘埃将化妆盒覆盖。一个名门之后，大家小姐，怎么会这样呢？“生怕离怀别苦”一句点出了原因所在。紧接着，一句“多少事，欲说还休”，将词人万种愁情，一腔哀怨的复杂心情以及怅然若失的感情表现得淋漓尽致。丈夫要远行了，有许多话想说，可话到嘴边，没有说出口，因而更增加了愁苦之情。因为词人知道假如把自己的感情表达出来，只会给丈夫带来烦恼，所以甘愿把痛苦埋藏心底。
接下来，词人又说“新来瘦”，为什么呢？并非饮酒伤身，也不是悲秋，完全是因为离愁在折磨自己。这里作者没有直接点出原因，而是让读者自己去想，手法细腻，妙不可言。晚清著名词人陈廷焯在《白雨斋词话》中，对这三句极为赞赏，认为：“婉转曲折，煞是妙绝。”
继而，词人用“休休”二字来了个大跳跃，直接写了别后的情形，省去别前如何缠绵和送行而感伤的场面。借用《阳关曲》这样的送别曲，再一次表明，别离是难免了，罢了罢了。“念武陵人远，烟锁秦楼”两句把双方别后相思的感情概括得极为精确。词人担心别后再也不能相见，像《桃花源记》中的捕鱼人，然后借用典故表达自己对丈夫的思念之情，希望“流水”能证明她的痴情。最后，“凝眸处，从今又添，一段新愁”与之前的“新来瘦”呼应，再次表达了自己的愁苦和相思之情。",17200
醉花阴,李清照,"薄雾浓云愁永昼，瑞脑销金兽。佳节又重阳，玉枕纱厨，半夜凉初透。
东篱把酒黄昏后，有暗香盈袖。莫道不销魂，帘卷西风，人比黄花瘦。","这首词是李清照的前期作品，书写的是重阳佳节时对丈夫的思念以及自己的孤寂心情。
“薄雾浓云愁永昼，瑞脑销金兽”写的是早上起来，词人百无聊赖地坐在兽形的香炉旁，看着瑞脑慢慢升起的香烟，想着又要度过一个漫长而孤寂的白昼了。接着词人点明重阳佳节到了，“每逢佳节倍思亲”，更增加了自己的思念之情。这样的季节，又逢重阳，才会有“玉枕纱厨，半夜凉初透”。这种“凉”不仅仅指身体感受到的凉意，更指心里的悲凉。
本来是应该和丈夫共同赏菊和饮酒的，现在丈夫远行了，只有自己一个人空对着菊花和酒杯，哪还有什么心情赏菊？“莫道不销魂，帘卷西风，人比黄花瘦。”这三句是千古流传的佳句，几乎压倒了南宋词坛。据说，当时李清照把这首词寄给丈夫赵明诚，赵明诚自愧写词不如妻子，于是三日三夜闭门谢客，苦思冥想，写了五十首送给友人陆德夫。谁知，陆德夫读后说，只有“莫道不销魂，帘卷西风，人比黄花瘦。”三句最佳，原来赵明诚将妻子的这三句夹了进去。",160000
声声慢,李清照,"寻寻觅觅，冷冷清清，凄凄惨惨戚戚。乍暖还寒时候，最难将息。三杯两盏淡酒，怎敌他、晚来风急！雁过也，正伤心，却是旧时相识。
满地黄花堆积，憔悴损，如今有谁堪摘！守著窗儿，独自怎生得黑？梧桐更兼细雨，到黄昏、点点滴滴。这次第，怎一个愁字了得！","《声声慢》是李清照晚年的名作，那种哀婉、凄苦的情形感动了不知多少人。靖康之变后，金兵入侵，北宋王朝覆灭，青州老家在战火中也付之一炬。谁知次年，相亲相爱的丈夫也病死了。词人随着南宋王朝一起南渡逃亡，夫妻俩一生所藏的书籍和财产损失殆尽。一连串的打击使她饱尝国破家亡、颠沛流离的苦痛。《声声慢》就是在这样的背景下创作的。
起头三句，十四个叠字无一“愁”字，却字字是愁，声声是愁，如泣如诉，给人一种凄苦的感受，正如徐虹亭在《词苑丛谈》中说：“真是大珠小珠落玉盘也。”在这样凄苦、孤寂的环境中，词人“寻寻觅觅”，也许想寻找到一些往日的温馨回忆，但最终找到的还是“冷冷清清”，孤身一人。
接着，词人说“乍暖还寒时候，最难将息”。秋天的天气变化无常，人适应起来很困难，加上词人年岁已大，又遭遇了这么多的不幸，因此对天气的变化更加敏感，不知怎么将养生息。于是词人借酒御寒，但几杯淡酒怎能抵挡黄昏时的阵阵凉风呢？一切都显得那么困难，愁上加愁。正是伤心的时候，只见几行南飞大雁掠过窗前，它们不正是为自己和丈夫捎过书信的大雁吗？然而，现在物是人非，表达了词人对故人、故乡的思念之情。“雁过也”这几句，有声又有形，使人很容易像词人一样仿佛听到了南归大雁那凄苦的叫声。
满地的黄花，人已憔悴不堪，哪有什么心情去采摘呀？正巧又下起了雨，“点点滴滴”虽说是打在梧桐树上，其实是打在了词人的心上。
在这样的环境中，词人身负家国之痛，孤独凄惨，怎是一个“愁”可以写尽？全文以“愁”戛然而止，既是收，又是放，真可谓意味无穷。",158000
山园小梅,林逋,"众芳摇落独暄妍，占尽风情向小园。
疏影横斜水清浅，暗香浮动月黄昏。
霜禽欲下先偷眼，粉蝶如知合断魂。
幸有微吟可相狎，不须檀板共金樽。","梅花以其傲然独放的精神成为古代文人的一种精神象征，本诗作者林逋更是爱梅之人，他自我标榜“以梅为妻，以鹤为子”，充分反映了他孤高清雅的品质。
作者开篇直接赞美梅花，写出了梅花在百花凋落之后迎着严寒傲然独开，占尽了小园的风光。“众芳摇落独暄妍”，一个“独”字完全写出了梅花傲然开放的精神，“暄妍”写出了梅花的形态特征，这开篇第一句话就将梅花的形与神表达得淋漓尽致。“占尽风情向小园”，一个“尽”字，把梅花压倒群芳的形象雕刻得入木三分。
颔联描绘了一幅优美的山园小梅图。“疏影横斜水清浅，暗香浮动月黄昏。”这一联向来为人们所称道，它将梅花的形态、气韵、风骨表达得恰到好处。一个“疏”字，写出梅花枝叶稀疏、花香清幽的特点。“横斜”二字写出了梅花的姿态。
颈联运用拟人化的手法，用“霜禽”与“粉蝶”衬托出梅花的色、香之美，而且这两种动物使画面变得活泼起来，有一种灵动之美。
尾联作者直抒胸臆，表达了对梅花的极度赞美。“微吟”二字非常契合梅花的特点，同时也表达出了作者那种自甘寂寞、孤高不群的品质。",151000
江上渔者,范仲淹,"江上往来人，但爱鲈鱼美。
君看一叶舟，出没风波里。","这首五言绝句表达了作者对处在水深火热之中的广大劳苦百姓的深切同情。作者用朴实无华的语言表达出了极其深刻的主旨，不得不让人佩服。
第一句写江岸上人来人往，非常热闹。第二句紧接着就写出了其中的原因，原来是对江中的鲈鱼趋之若鹜。一个“但”字，将往来人们的心态十分精确地刻画了出来。这两句都是写实的句子。第三句和第四句是作者虚构的一个场面，渔人驾着一叶扁舟穿梭在波涛汹涌的江中，他们冒着生命的危险为江岸上的人们捕捉鲈鱼，这与江岸上那些想吃鱼的人形成了鲜明的对比，也让人想起梅尧臣《陶者》中的诗句：“十指不沾泥，鳞鳞居大厦。”
尽管全诗只有二十个字，但作者关心广大贫苦百姓的思想感情得到了充分的体现。",71800
戏答元珍,欧阳修,"春风疑不到天涯，二月山城未见花。
残雪压枝犹有橘，冻雷惊笋欲抽芽。
夜闻归雁生乡思，病入新年感物华。
曾是洛阳花下客，野芳虽晚不须嗟。","这首诗是欧阳修被贬之后，应答朋友丁宝臣的诗作，表达了他被贬后的寂寥心情。
首联“春风疑不到天涯，二月山城未见花”，虽然已经到了二月，别的地方都该花团锦簇了，但偏远的夷陵小城依然是一片寒意。这两句既写出了山城的自然环境的恶劣，也暗寓政治环境不好，这是作者被贬后有感而发。
颔联“残雪压枝犹有橘，冻雷惊笋欲抽芽”，橘和笋是夷陵特产，作者选择两种夷陵最具特色的景物展开描写，面对“残雪”和“冻雷”，它们依然生机盎然，给人以希望和活力。
颈联“夜闻归雁生乡思，病入新年感物华”，这是诗人写景后的感慨之言，反映了作者遭贬后的抑郁心情，由归雁引发思乡之情，新年将至，处在病中的诗人又想到美好的事物总是不断变化，不免让人想到时光的流逝和生命的短暂。
尾联“曾是洛阳花下客，野芳虽晚不须嗟”，这是作者的自我安慰之语，作者曾担任过洛阳推官留守之职，而洛阳牡丹最为出名，所以他说“曾是洛阳花下客”。这两句话的意思是曾经在洛阳见过漂亮的牡丹花，野花虽然开得晚些但也没有必要叹息。用牡丹和野花进行对比，反映了作者被贬后的处境，也反映了他寂寥的心情。但他没有为此耿耿于怀，而是以一种乐观的心态从容面对。",81300
泊船瓜洲,王安石,"京口瓜洲一水间，钟山只隔数重山。
春风又绿江南岸，明月何时照我还？","这首诗表达了作者对故乡的深切思念之情，同时也流露出作者打算重新回到政治舞台的意向。
前两句写京口和瓜洲仅隔了一条长江，就是再远的钟山也只隔了几重山而已。“一水”，指的是长江，作者用这两个字来说明京口和瓜洲的距离没有多远，这让他联想到这里离家乡钟山也不是很远。“钟山只隔数重山”，充分表达了诗人急切希望回乡的心情。
“春风又绿江南岸”，这是流传千古的名句，“春风”一词既是写实，又具有一定的政治意义。“绿”字在这里是形容词动用，是吹绿了的意思。这个字生动传神，赋予春风以生命，为全诗增色不少。据说王安石在这个字上做了十多次改动，最后才选定这个“绿”字，大师严谨的治学态度由此可见一斑。最后一句“明月何时照我还”，作者将希望寄托在明月身上，希望明月能够照他回归故里。用疑问句的形式结束全诗，进一步表达了作者思念故乡的心情。",183000
梅花,王安石,"墙角数枝梅，凌寒独自开。
遥知不是雪，为有暗香来。","梅花是一种极具观赏性的植物，它早春迎着严寒独自开放的特点自古被人称道，所以咏梅的诗屡见不鲜，但王安石的这首《梅花》以其质朴无华的语言和深刻的哲理历来受到人们的喜爱。这首诗赞美了梅花不畏严寒、傲然开放的高贵品质和顽强的生命力。
诗的前两句“墙角数枝梅，凌寒独自开”，写墙角的几枝梅花在早春的严寒中独自绽放，为人们带来春的消息。“墙角”写出了梅花所处的位置，这正符合它那种低调、孤高的性格。“凌寒独自开”，这一句写出了梅花不畏严寒的品行，这是梅花最显著的特点。
后两句“遥知不是雪，为有暗香来”，虽然距离很远，但依然能够断定那不是雪，因为有阵阵暗香传来。梅花是白色的，看上去很像是雪，这是以雪喻梅，赞美了梅花品质的高洁。“暗香”是由林逋的“暗香浮动月黄昏”而来，正是因为有暗香阵阵袭来，才让人很远就能判断它不是雪。
这首诗朴素自然，毫无雕琢之感，全诗仅有二十个字，但却写出了梅花凌寒独放的品质以及色香俱全的特点。",297000
书湖阴先生壁二首（其一）,王安石,"茅檐长扫静无苔，花木成畦手自栽。
一水护田将绿绕，两山排闼送青来。","这是王安石写在湖阴先生墙壁上的一首诗。湖阴先生是杨德逢的别号，他是作者晚年退居江陵时的邻居和朋友。
诗的前两句“茅檐长扫静无苔，花木成畦手自栽”，是对湖阴先生居室内的赞美，茅草屋檐下，因为主人经常打扫而连苔藓都看不见，屋外花木治理得非常好，成垄成畦，都是主人亲手栽种的。一个“静”字，不只写出了茅屋地面的洁净，而且写出了屋子整体环境的清雅别致。这两句从外在环境衬托出主人是一位心境安闲、爱好整洁的人。
后两句“一水护田将绿绕，两山排闼送青来”，这两句是从五代沈彬的诗句“地隈一水巡城转，天约群山附郭来”而来，一条水流护卫着水田，环绕着绿色，两座青山仿佛要推门而入，给主人送来满屋青翠。这里作者运用拟人、对偶的手法，把没有生命的山和水写得生机勃勃、情趣盎然。因此这两句诗成为流传千古的名句。与前两句不同，这两句主要描写外部环境，与前两句形成呼应，赞美了湖阴先生高雅脱俗的高贵品质。",27700
和子由渑池怀旧,苏轼,"人生到处知何似？应似飞鸿踏雪泥。
泥上偶然留指爪，鸿飞那复计东西？
老僧已死成新塔，坏壁无由见旧题。
往日崎岖还记否？路长人困蹇驴嘶。","北宋嘉祐六年，苏轼到陕西赴任路过渑池（今属河南），其弟苏辙送他到郑州，返回京城后寄给他一首叫做《怀渑池寄子瞻兄》的诗。本诗是和苏辙的诗，表达了作者对人生无常的怅惘和对往事的怀念。
这首诗的前四句是作者所发的议论，人的一生为了自己的理想四处奔波，这就好像是一只从北向南而后又从南向北不停地飞来飞去的鸿雁，它把脚印留在雪泥之上，然后就飞走了，雪泥上偶然留下的脚印，又有谁会记得呢？
“老僧已死成新塔，坏壁无由见旧题”，用具体事例来为前四句所发的议论作证，苏轼与苏辙曾留宿渑池的寺院，并在寺院墙壁上题了一首诗。但是，当时寺院的老和尚奉化已经离开了人世，墙壁上题的诗也看不太清楚了。这些往事流露出作者对岁月流逝、人生无常的感慨。
最后，诗人问弟弟，你还记得那年吗，我们路过渑池西的崤山，当时路又远又难走，我们都已经疲惫不堪了，连驴子都累得不停地叫唤。在这里，诗人使用问句的形式加强了语气，突出了往事的辛酸。",101000
饮湖上初晴后雨二首（其二）,苏轼,"水光潋滟晴方好，山色空蒙雨亦奇。
欲把西湖比西子，淡妆浓抹总相宜。","这首诗是作者任杭州通判期间所作，极力赞美了西湖的美景。饮湖上是在湖上饮酒的意思。
第一句“水光潋滟晴方好”，描写了西湖晴天时的景色，在明媚阳光的照耀下，西湖水波荡漾，波光闪动。第二句“山色空蒙雨亦奇”，写雨天时西湖的景色，在淅沥小雨的笼罩下，西湖周围的群山迷迷茫茫，给人一种似有似无的感觉。这一句与第一句形成对比，从晴天和雨天两方面来写西湖的美丽。
后两句“欲把西湖比西子，淡妆浓抹总相宜”，西湖的美景让作者联想到古代的美女西施，西施风姿绰约，无论是浓妆艳抹还是不施粉黛，她始终是美的；而西湖不管是晴天还是雨天也都非常美。这一颇为生动的比喻非常恰当地衬托出了西湖的景色之美。而“西子湖”从此便成了西湖的别名。",320000
海棠,苏轼,"东风袅袅泛崇光，香雾空蒙月转廊。
只恐夜深花睡去，故烧高烛照红妆。","这首诗是苏轼被贬黄州期间所作，既赞美了海棠花的优雅脱俗，又表达了作者惜花怜花的真挚感情。
第一句“东风袅袅泛崇光”，在春风缓缓地吹拂下，海棠花泛出优雅高贵的光泽。作者开篇并没有正面描写海棠花的美，而是营造出一种空蒙迷幻的境界，从侧面烘托了海棠花的美丽和高贵。“泛”字用得非常生动，对渲染空蒙迷幻的境界起到很大的作用。
第二句“香雾空蒙月转廊”，月亮转过回廊，照在海棠花上，空气中弥漫着海棠花的花香。“香雾”是对海棠花花香的描写。
后两句“只恐夜深花睡去，故烧高烛照红妆”，作者担心花在深夜里睡去，便点亮蜡烛照耀着它。作者由对花的描写转入表达对花的怜爱之情。“恐”字非常形象地表达了作者爱花的心理，“红妆”以花喻人，形象地写出了海棠花的姿态和作者对花的感情。
这首诗前两句是实写，后两句是虚写，用虚实结合的手法把海棠花的优雅脱俗和作者对花的怜爱之情表达得淋漓尽致。",48800
题西林壁,苏轼,"横看成岭侧成峰，远近高低各不同。
不识庐山真面目，只缘身在此山中。","这首诗是苏轼遭贬后路过九江，游览庐山后有感而作。西林，指西林寺，又称乾明寺，位于庐山七岭之西。
前两句“横看成岭侧成峰，远近高低各不同”，作者登上庐山游览，由于观看角度的不同，看到的景物也不一样。这两句是实写，形象概括地写出了庐山移形换位、千变万化的景色。
后两句“不识庐山真面目，只缘身在此山中”，庐山千变万化的景物让人看不出它的真正面目，这是为什么呢？只因为身在这座山中。这两句是虚写，是作者观赏景物后的说理之句。我们能够从中领悟到这样的道理：人因所处的地位不同，看问题的出发点不同，那么看事物难免会有失偏颇。
这首诗并不是枯燥的议论说理，而是通过作者的亲身实践，运用浅显易懂的语言，非常形象生动地把道理讲出来。正因为如此，读者读起来才不会有丝毫枯燥之感。",356000
惠崇春江晚景二首（其一）,苏轼,"竹外桃花三两枝，春江水暖鸭先知。
蒌蒿满地芦芽短，正是河豚欲上时。","这是苏轼在神宗元丰八年所写的一首题画诗。惠崇是宋代著名画家、僧人，善于画小景，《春江晚景》是他的名作，是一幅以早春景物为背景的《春江鸭戏图》。苏轼只用寥寥数笔就勾勒出一派早春二月的景象。
第一句“竹外桃花三两枝”，竹林外有三两枝桃花已经开放了，一派早春时节生机勃勃的景象，竹子和桃花是早春的代表，作者虽然只写了这两种景物，但却能让人联想到早春时节，正所谓“言近而旨远”。
第二句“春江水暖鸭先知”，天气转暖了，桃花开放了，鸭子也迫不及待地到河里去游泳。为什么鸭子会先知道水暖呢？因为它是实践者，它亲自到水中试过。这也为我们揭示了一个哲理：只有通过实践才能得到真知。
第三句“蒌蒿满地芦芽短”，春天为万物带来了生机，地面上布满了蒌蒿，芦苇也吐出了嫩芽。诗的前三句分别从不同的角度写了六种景物：竹子、桃花、江水、鸭子、蒌蒿和芦苇。这六种景物既有地面上的，也有水里的，它们一起烘托出早春二月的生机。
第四句“正是河豚欲上时”，这是作者触景生情而作出的想象，这一句是画龙点睛之笔，充分体现了春天带给人们的喜悦之情。",304000
赠刘景文,苏轼,"荷尽已无擎雨盖，菊残犹有傲霜枝。
一年好景君须记，最是橙黄橘绿时。","这是苏轼写给好友刘景文的一首诗，写于元祐五年作者任杭州知州之时。作者通过歌咏初冬时的景物，勉励刘景文要抓住人生的大好时光，积极向上，不断进取。景文是刘季孙的字，他当时担任两浙兵马都监之职，也在杭州。
诗的前两句，作者先描绘了一片秋末初冬的景象：昔日映日开放的荷花已经凋零了，它的茎叶再也无法给它遮风挡雨了，而菊花虽然已过花期，但仍然有花枝不畏严寒，傲然与风雪相斗。“已无”与“犹有”形成鲜明的对比，突出菊花傲寒斗霜的形象。
后两句作者指出“橙黄橘绿时”是一年之中最美好的风光，勉励朋友要不断进取，做出一番事业。在常人眼里，秋末冬初的时节一般都是萧条的，而作者却一反常情，写出了一片丰收的景象，给人以慷慨激昂的感觉。",145000
牡丹,陈与义,"一自胡尘入汉关，十年伊洛路漫漫。
青墩溪畔龙钟客，独立东风看牡丹。","这首诗是一篇咏物怀乡的名作，写于南宋绍兴六年，即1136年的春天，此时距离汴京陷落已有十年，陈与义以病为由离开朝堂，到浙江青镇的寿圣院居住。陈与义一生重名节轻富贵，想到自己年老体衰，无力报国，又想到自己有生之年回乡无望，内心凄苦，不禁感慨万千，黯然神伤。作者便是在这种情况下创作了这首诗。
全诗语言自然流畅，尤其是最后一句“独立东风看牡丹”可谓是点睛之笔，表面上看似乎是描写自己在江南春日中，独自欣赏牡丹的场景。实际上是借由牡丹表达自己对故乡的思念和对故国沦丧的遗恨，一时间家仇国恨，万千悲苦涌上心头，抒发出自己真挚的情感。",2970000
题临安邸,林升,"山外青山楼外楼，西湖歌舞几时休！
暖风熏得游人醉，直把杭州作汴州。","根据《宋诗纪事》的记载，这是一首题写在客栈墙壁上的讽刺当时社会状况的“墙头诗”。
一句“山外青山楼外楼，西湖歌舞几时休”道出了南宋朝廷毫无忧患意识，整日在华丽的楼台之上，沉醉于无尽的妙曼歌舞之中的现状。统治阶级忘却了国仇家恨，对外不思夺回中原失地，一味屈膝投降；对内不思进取，达官显贵们腐败无能，残害爱国将领。一个“熏”字把这些逃避现实，整日里只是寻欢作乐、醉生梦死的贵族的丑态展现得淋漓尽致，勾画得形象逼真。在这样的社会风气下，只怕临安迟早会重蹈汴京的覆辙。
本诗对南宋统治下黑暗的现实进行了充分的讽刺，措辞精准，构思巧妙，发泄了人们心中的愤恨，在讽刺中又包含了作者对国家和民族前途的担忧，是此类诗中的上乘之作。",59900
游山西村,陆游,"莫笑农家腊酒浑，丰年留客足鸡豚。
山重水复疑无路，柳暗花明又一村。
箫鼓追随春社近，衣冠简朴古风存。
从今若许闲乘月，拄杖无时夜叩门。","这首七言律诗基调明快，格调恬淡隽永，运用白描的手法，使得秀丽的山村自然风光和民间淳朴的风俗跃然纸上，自然成趣，并带有浓重的生活气息。这种类型的诗作在陆游的作品中非常少见，是其佳作之一。
在此之前，陆游刚刚在朝堂上遭到政敌的弹劾，罢官回归故里。故乡优美的乡间风情和质朴的乡民带给他极大的安慰，让他对未来抱有了信心和希望，并相信终有峰回路转、否极泰来的那一天。陆游正是在这样的心境下创作出了这首诗。
这首诗一开头就描绘出山村乡野农民们喜获丰收，欢欣喜悦，热情好客的景象。接着，又勾勒出重叠回环，令人迷惑的山水景色和峰回路转后自己的喜悦与兴奋之情。第三句则由村外的景色转入村内，由写景转为抒情。最后一句表达出游览山村后自己的心情，是全诗的总结。
在本诗的“山重水复疑无路，柳暗花明又一村”句中，作者借由山间多变的景色，揭示了万物此消彼长的变化和耐人寻味的人生哲理，彰显出其丰富的艺术生命力。也因此成为了流传千年的名句。",106000
剑门道中遇微雨,陆游,"衣上征尘杂酒痕，远游无处不销魂。
此身合是诗人未？细雨骑驴入剑门。","这是一首广为流传的名作，诗中的描写诗情画意，极富感染力。但是，要想正确地解读这首诗，还需要结合它的创作背景。
这首诗作于1172年的冬天。在此之前，陆游在南郑四川宣抚使王炎的手下任职，为抗金的军事行动出谋划策。后来，陆游被调回成都，到自己好友、著名诗人范成大的手下做官。这首诗就是他在从南郑返回成都的途中，经过剑门山时创作的。
本诗的前两句就写出了作者长久以来，为抗金事业四处奔走，现如今却壮志未酬的悲愤心境和当时的处境状态。离开南郑返回成都，就意味着远离抗金的前线，回到了舒适安逸的后方。对此陆游是心有不甘的，只得借酒浇愁，一个抑郁悲愤的爱国诗人形象展现在我们面前。
此时，天上飘着细雨，身边是大自然鬼斧神工的剑门山，作者骑驴悠闲地赶路，本应该是一件非常具有诗意的场景，但是陆游却发出了“我难道只该是一个诗人吗？”这样的自问。我们知道，陆游一生的作品中大都激荡着他希望驰骋疆场，报效朝廷，以此来实现自己理想和人生价值的爱国情感。梁启超曾在《读陆放翁集》中用“亘古男儿一放翁”这句话评价陆游，可见吟诗作词的诗人，他是不愿意做的。所以，这略带自嘲的问句，看似轻松的调侃，实则表达了作者对国土沦丧，自己报国无门、壮志未酬的忧愤之情。",8600
书愤（其一）,陆游,"早岁那知世事艰？中原北望气如山。
楼船夜雪瓜洲渡，铁马秋风大散关。
塞上长城空自许，镜中衰鬓已先斑。
《出师》一表真名世，千载谁堪伯仲间？","本诗是陆游七律诗中的名篇之一。
陆游作这首诗之前，已经在山阴家中闲赋六年。1186年的春天，他被再次重用，以严州知府的职位重返朝堂。此时已是六十二岁高龄的陆游，以此诗表达自己壮志未老，倾力报国的愿望。
本诗的前两联可以看做是陆游对往日峥嵘岁月的回顾。第一句便体现了作者对收复失地的壮志豪气。作者的一句自问，“怎知杀敌报国之路竟会如此艰难？”道出了陆游政治生涯的崎岖坎坷。第二句则是自己抗击金兵的亲身经历，一股雄放豪迈之情扑面而来。
本诗的后两句，作者想到时不我待，自己壮志未酬，还未能施展一身的才华报效国家，但已是两鬓斑白的垂暮老人，不禁悲由心生。接下来引用诸葛亮“鞠躬尽瘁，死而后已”的典故，是要以此表达自己壮心不死，老骥伏枥，渴望施展自己的政治抱负，继续为国效力的决心。
整首诗笔力雄浑，气宇激昂，情绪悲壮，气壮山河，这是陆游诗歌创作的精华，也充分展示了陆游诗歌情感抒发的一个重要特征。",44900
临安春雨初霁,陆游,"世味年来薄似纱，谁令骑马客京华？
小楼一夜听春雨，深巷明朝卖杏花。
矮纸斜行闲作草，晴窗细乳戏分茶。
素衣莫起风尘叹，犹及清明可到家。","这首《临安春雨初霁》与《书愤》乃是同时期的作品。这年的春天，陆游奉诏前往临安，在等候皇帝召见时写下这首诗。
诗中“小楼一夜听春雨，深巷明朝卖杏花”一句，虽从声音入手，却将春天的景色刻画得细致入微。诗人运用清新隽永的言辞，描绘出一幅生动鲜活的春景图。但在这绵绵的春雨中，陆游却是为国家的前景担忧，一夜未眠。明媚鲜活的春光与诗人的愁绪和落寞形成了强烈的对比。
在此国难当头的时候，自己还在为等待进谏皇帝而闲居京城，以饮茶和写字消磨时光，这让陆游难以压抑心中的悲哀和忧愤。“矮纸斜行闲作草，晴窗细乳戏分茶”这两句看似展现了一个人的闲情逸致，实则是陆游借此发泄心中无限的感慨和牢骚。
此时，陆游已经看清了南宋朝廷的无能和懦弱，知道自己收复中原的愿望遥遥无期，所以便以此表露出自己对为官生活的淡漠，以及对自己无所作为的悲愤之情。",32800
十一月四日风雨大作二首（其二）,陆游,"僵卧孤村不自哀，尚思为国戍轮台。
夜阑卧听风吹雨，铁马冰河入梦来。","本诗作于作者六十八岁时，即1192年的冬天。由于陆游做官时两袖清风，所以再次被罢官后，当时经济生活非常困难。在这样一个风雨交加的夜晚，陆游带着一身的病痛回顾一生，自己为实现人生理想和政治抱负中所遭遇的种种磨难随着万千感慨涌上心头，写出了这篇令人热血沸腾的爱国诗篇。
诗作的前两句表达了自己在艰难的境遇中，绝不自顾自怜。自己虽然已年近古稀，仍心怀报国之志，对收复中原表现出强烈的信念。这是多么感人的拳拳报国之心啊！
后两句诗，作者触景生情，由屋外的风雨大作想到了战场上金戈铁马，将士们奋勇杀敌的场景。所以，作者入睡后，在梦中自己似乎又回到了壮年时期随军征战的生活。作者的情感就此达到了高潮。“铁马冰河入梦来”这句诗生动表现了《傅给事外制集序》一书中对陆游诗作“以气为主”的评价。
整首诗在悲壮豪迈的基调中，洋溢着积极向上的人生态度，淋漓尽致地表达了诗人的英雄气概。同时，这也表达了南宋时期一代志士仁人的心声和民族正气。",151000
示儿,陆游,"死去元知万事空，但悲不见九州同。
王师北定中原日，家祭无忘告乃翁。","1210年，陆游辞世，享年八十五岁。这首《示儿》是他的绝笔，也是他给自己儿子的遗嘱。陆游作为一个对国家充满热爱的诗人，临终前念念不忘的依然是尚未收复的国土，他把收复中原作为自己最后的愿望，叮嘱自己的儿女等到那一天，一定要在祭祀的时候把这个喜讯告诉自己。
整首诗的语言浑然天成，是作者真情的自然流露，没有经过丝毫的雕琢。我们能从中感受到陆游对国家统一的渴望，他并没有因为自己遭受的种种不公平的待遇，而放弃了自己对国家和民族执著深切的爱。读过这首诗的人，无不为他拳拳爱国心所动容。这首诗可以说是陆游一生爱国思想的总结。",256000
